,Lat,Long,Fire
11874,7.303048,29.014713,4.907778
11875,7.2528906,29.314833,4.90824
11876,7.199549,29.63273,4.90824
11877,7.14266,29.970346,4.90824
11878,7.081712,30.330452,4.90824
11879,7.016132,30.716097,4.90824
11880,9.887386,10.3818,4.893768
11881,9.839792,10.7877445,7.9051642
11882,9.794887,11.166807,8.399066
11883,9.752398,11.522053,4.90824
11884,9.712711,11.850964,1.5576482
11885,9.674906,12.16174,6.897908
11886,9.638559,12.458216,4.131618
11887,9.604029,12.737871,1.5648395
11888,9.570799,13.005143,7.148367
11889,9.538914,13.259954,29.790375
11890,9.508337,13.502823,30.094666
11891,9.479155,13.733271,28.19128
11892,9.45078,13.956116,27.019955
11893,9.423437,14.169733,10.501141
11894,9.396953,14.375595,12.53244
11895,9.371414,14.573154,13.641572
11896,9.346655,14.763805,15.550801
11897,9.3225355,14.9487,16.298134
11898,9.299216,15.126707,5.9521823
11899,9.276563,15.29892,6.2490406
11900,9.254582,15.465357,0.6110132
11901,9.23302,15.628002,3.9731412
11902,9.212051,15.785585,0.66512823
11903,9.191625,15.938548,0.6789148
11904,9.171646,16.087639,2.886051
11905,9.152087,16.233099,2.9999046
11906,9.1329565,16.374914,4.90824
11907,9.114161,16.5138,3.8469315
11908,9.095737,16.649508,5.6074114
11909,9.077734,16.781734,3.9186926
11910,9.060041,16.911285,4.90824
11911,9.042675,17.038097,2.7798324
11912,9.025601,17.162416,3.676972
11913,9.008867,17.283936,3.9064288
11914,8.992334,17.403673,2.9067426
11915,8.975968,17.521887,2.9069126
11916,8.959927,17.637472,3.8940966
11917,8.944145,17.750893,6.5315065
11918,8.928558,17.862648,3.8680196
11919,8.913159,17.97279,3.8588405
11920,8.897933,18.081442,3.9110065
11921,8.882886,18.18856,0.62289834
11922,8.868008,18.29425,0.6020695
11923,8.853287,18.398586,1.4697015
11924,8.838715,18.50164,1.4336467
11925,8.824281,18.6035,1.4420658
11926,8.809977,18.70423,1.4381677
11927,8.7957945,18.803894,3.4007936
11928,8.781729,18.902546,3.4355938
11929,8.767766,19.000267,5.244711
11930,8.7539,19.097126,31.21474
11931,8.740124,19.19317,19.498646
11932,8.726433,19.288446,17.131407
11933,8.712812,19.383034,18.30872
11934,8.699264,19.476963,17.390759
11935,8.685774,19.570305,15.628561
11936,8.672341,19.663084,12.920889
11937,8.658958,19.755358,12.407676
11938,8.645619,19.847168,11.100021
11939,8.632314,19.938576,7.6478004
11940,8.619024,20.029716,3.949985
11941,8.605766,20.120478,3.86402
11942,8.592552,20.210814,3.738594
11943,8.5793295,20.301035,5.60174
11944,8.566125,20.390999,5.831093
11945,8.552912,20.480864,4.0106983
11946,8.539686,20.570648,2.8256388
11947,8.526459,20.660334,2.9188097
11948,8.51321,20.75,2.8901815
11949,8.499937,20.839697,2.950892
11950,8.48663,20.929485,2.9396713
11951,8.473293,21.019318,2.9764085
11952,8.459915,21.109293,2.9631286
11953,8.446486,21.199467,2.8725119
11954,8.433,21.289894,2.7789056
11955,8.419454,21.380575,3.6125183
11956,8.405832,21.471628,5.731544
11957,8.392131,21.56308,3.8942604
11958,8.378358,21.654858,4.00891
11959,8.364494,21.747108,4.311362
11960,8.35053,21.83989,4.1141453
11961,8.3364525,21.933273,4.0841966
11962,8.322282,22.027138,6.0810747
11963,8.30797,22.121794,5.8902116
11964,8.293537,22.217115,3.8624854
11965,8.278975,22.313135,5.769837
11966,8.264236,22.410172,5.656308
11967,8.249353,22.508022,5.7406306
11968,8.234325,22.606663,3.7524672
11969,8.219091,22.706512,4.347926
11970,8.203656,22.80753,4.90824
11971,8.188002,22.909826,4.90824
11972,8.172161,23.013178,4.90824
11973,8.156118,23.117672,2.882135
11974,8.139816,23.2237,3.8408966
11975,8.123354,23.330574,3.7650914
11976,8.106528,23.439667,3.8930297
11977,8.089411,23.55047,3.9680452
11978,8.072037,23.662743,3.935331
11979,8.054438,23.776268,3.9416373
11980,8.036436,23.89221,3.9832413
11981,8.018196,24.009472,5.600798
11982,7.999419,24.130009,5.6431265
11983,7.9802775,24.252676,5.9838443
11984,7.9607434,24.377628,5.6086273
11985,7.940813,24.504883,6.3281775
11986,7.92048,24.634468,4.0897756
11987,7.8995457,24.767654,4.097709
11988,7.8781424,24.903555,3.921959
11989,7.8562427,25.042334,6.29397
11990,7.833681,25.185041,25.830776
11991,7.8105345,25.331144,27.319435
11992,7.7866926,25.481339,27.606714
11993,7.762153,25.635601,27.572727
11994,7.736787,25.794724,24.814268
11995,7.7106886,25.958073,24.950054
11996,7.683706,26.126572,25.812996
11997,7.655837,26.300196,24.265251
11998,7.626916,26.479944,24.846134
11999,7.597088,26.664864,24.837786
12000,7.5659,26.857738,24.753908
12001,7.533593,27.056992,28.081247
12002,7.499962,27.263855,26.468653
12003,7.4648786,27.479034,24.619345
12004,7.4281178,27.703854,7.121387
12005,7.3897533,27.93776,8.469513
12006,7.3494325,28.18282,4.907778
12007,7.3070045,28.439846,3.9824486
12008,7.262241,28.710089,4.9031854
12009,7.2149997,28.994263,4.90824
12010,7.164928,29.294329,4.90824
12011,7.111676,29.612192,4.90824
12012,7.054885,29.949776,4.90824
12013,6.9940333,30.309912,4.90824
12014,6.92855,30.695663,4.90824
12015,9.799502,10.363928,1.5749782
12016,9.751717,10.770519,7.9232574
12017,9.7069435,11.147596,8.2471075
12018,9.664739,11.499732,4.895443
12019,9.624758,11.830415,1.5866339
12020,9.586573,12.143675,3.8795142
12021,9.550184,12.439926,4.4348
12022,9.515486,12.72041,1.5363574
12023,9.482313,12.986749,4.359108
12024,9.450342,13.241798,22.935026
12025,9.419853,13.483576,4.01856
12026,9.390484,13.715134,4.810405
12027,9.362047,13.938125,27.281559
12028,9.334577,14.152405,10.391352
12029,9.308183,14.357274,12.930658
12030,9.282619,14.5547495,13.0304785
12031,9.257826,14.745412,16.153824
12032,9.233724,14.9299345,5.7195244
12033,9.2103815,15.10789,6.7157655
12034,9.187697,15.280128,6.722286
12035,9.16563,15.447023,3.9405763
12036,9.144033,15.609741,2.812901
12037,9.12313,15.766665,2.8734624
12038,9.102643,15.919914,2.9000401
12039,9.082624,16.06914,4.90824
12040,9.063043,16.21463,2.9568493
12041,9.043899,16.356415,2.9110818
12042,9.025151,16.494814,0.6440282
12043,9.006751,16.630234,5.9024124
12044,8.988675,16.762873,3.8176477
12045,8.970991,16.892267,2.8996973
12046,8.953617,17.019026,2.7762055
12047,8.936535,17.143307,3.7947416
12048,8.919722,17.265305,0.636065
12049,8.903177,17.38504,2.8677583
12050,8.886877,17.502699,4.90824
12051,8.870777,17.618622,6.5933647
12052,8.855005,17.731895,6.444299
12053,8.839387,17.8438,3.8617313
12054,8.82397,17.954006,6.5361648
12055,8.808741,18.062618,6.6583605
12056,8.79369,18.169712,5.6792407
12057,8.778807,18.275364,3.8019001
12058,8.764082,18.379667,1.5640289
12059,8.749507,18.482693,1.4063418
12060,8.735071,18.584522,0.5859792
12061,8.720766,18.685213,0.5469531
12062,8.706582,18.784843,5.2511663
12063,8.692511,18.883484,5.2908716
12064,8.678547,18.981176,5.2008033
12065,8.664681,19.077997,19.821072
12066,8.650904,19.174015,7.6859026
12067,8.637207,19.269293,14.7979765
12068,8.623587,19.36386,14.721555
12069,8.610035,19.457777,13.606325
12070,8.596544,19.551098,15.797174
12071,8.58311,19.643864,14.027781
12072,8.569726,19.736122,13.038322
12073,8.556385,19.827919,11.726475
12074,8.543081,19.919304,7.590371
12075,8.529799,20.010374,3.733358
12076,8.516548,20.101088,3.8244514
12077,8.503316,20.191511,4.1321664
12078,8.490108,20.281641,3.8545818
12079,8.476896,20.371634,5.895811
12080,8.46368,20.461494,3.557417
12081,8.450471,20.551193,3.5863876
12082,8.4372425,20.640862,4.117626
12083,8.423998,20.730497,6.5788746
12084,8.410728,20.820171,4.90824
12085,8.397425,20.909939,2.898571
12086,8.384091,20.999746,2.8908997
12087,8.370712,21.08973,2.9161513
12088,8.35729,21.179867,2.8634787
12089,8.343807,21.270273,4.02481
12090,8.330268,21.360922,4.3610754
12091,8.31665,21.451965,6.3697844
12092,8.302969,21.54328,5.981186
12093,8.289193,21.6351,5.9407144
12094,8.275321,21.727428,3.8392453
12095,8.261371,21.820122,4.115984
12096,8.247286,21.913597,3.9669185
12097,8.233121,22.007435,4.001364
12098,8.218815,22.102085,3.9711266
12099,8.204387,22.19739,4.22149
12100,8.189822,22.293457,3.7817926
12101,8.175079,22.390566,5.7524023
12102,8.160229,22.48822,3.6675067
12103,8.145182,22.587029,4.0569363
12104,8.129944,22.686937,0.68127215
12105,8.114553,22.787693,4.90824
12106,8.098939,22.889765,4.90824
12107,8.083112,22.99307,4.90824
12108,8.067028,23.097897,2.9192896
12109,8.050763,23.203724,4.0259213
12110,8.034258,23.310947,3.7098675
12111,8.017559,23.419239,4.0512414
12112,8.000382,23.530502,3.9867938
12113,7.9830475,23.64258,3.7219195
12114,7.9654446,23.756195,3.68115
12115,7.947444,23.872204,3.65659
12116,7.929221,23.989426,5.5785418
12117,7.910428,24.110151,5.719361
12118,7.8913364,24.232567,5.6384745
12119,7.871832,24.357414,5.6042523
12120,7.851877,24.48492,5.773777
12121,7.8315344,24.614662,6.231308
12122,7.810686,24.747387,0.67209005
12123,7.789257,24.883564,5.7926297
12124,7.767373,25.022356,4.084015
12125,7.7448564,25.164892,38.872795
12126,7.721779,25.310682,24.512016
12127,7.698009,25.460546,25.334671
12128,7.6733994,25.615398,25.77876
12129,7.6481276,25.774073,24.967428
12130,7.622078,25.937265,25.222565
12131,7.595165,26.105492,25.340397
12132,7.5673018,26.27926,24.184048
12133,7.538439,26.458836,24.057117
12134,7.508628,26.643848,23.890696
12135,7.477542,26.836298,23.640299
12136,7.445254,27.035671,23.417196
12137,7.411666,27.242502,23.218887
12138,7.3765793,27.457973,23.862133
12139,7.3398366,27.68296,29.475784
12140,7.3015795,27.916504,4.9044075
12141,7.2613163,28.16154,1.6031176
12142,7.2190013,28.41822,0.6618798
12143,7.174319,28.68835,4.906246
12144,7.1271048,28.972775,4.907468
12145,7.0771036,29.272861,4.90824
12146,7.023942,29.590675,4.90824
12147,6.967256,29.928165,4.90824
12148,6.9065247,30.288174,4.90824
12149,6.841177,30.673773,4.90824
12150,9.711254,10.346323,4.2323055
12151,9.663441,10.752251,7.7708216
12152,9.6182995,11.13163,8.063137
12153,9.576086,11.483116,4.305312
12154,9.536066,11.813472,1.571995
12155,9.497818,12.126669,3.9928555
12156,9.461303,12.423426,1.5955359
12157,9.4264145,12.70494,1.5593618
12158,9.393362,12.969886,4.9012275
12159,9.361405,13.224424,9.983767
12160,9.330899,13.465965,4.226798
12161,9.301453,13.697803,1.5547276
12162,9.273004,13.920572,7.325539
12163,9.245459,14.135151,11.194223
12164,9.2191105,14.339402,13.237774
12165,9.193464,14.537267,14.801899
12166,9.168558,14.728556,14.804581
12167,9.1445465,14.912177,13.390345
12168,9.121136,15.090452,36.18783
12169,9.098439,15.262606,8.068207
12170,9.076287,15.429963,4.018545
12171,9.05475,15.592067,2.818039
12172,9.0338125,15.749094,2.8401642
12173,9.013294,15.902445,2.9695153
12174,8.993239,16.051802,4.90824
12175,8.973593,16.197647,3.0115902
12176,8.954454,16.33926,2.8499544
12177,8.93573,16.477379,0.66969395
12178,8.917383,16.612312,3.5678506
12179,8.899338,16.744627,3.5078645
12180,8.881622,16.874153,2.7673066
12181,8.864229,17.000961,2.923164
12182,8.847137,17.125242,2.9440522
12183,8.83032,17.247185,0.66218674
12184,8.81377,17.366888,0.62045455
12185,8.797465,17.484512,2.8475971
12186,8.781411,17.600042,2.9518695
12187,8.765591,17.71361,6.876522
12188,8.749966,17.825506,3.810379
12189,8.734546,17.935673,3.949964
12190,8.719315,18.044245,6.310019
12191,8.704261,18.151306,5.628866
12192,8.689378,18.256922,5.816278
12193,8.674648,18.361221,0.62873363
12194,8.660067,18.464256,1.4273107
12195,8.645624,18.566086,3.4121215
12196,8.631313,18.666782,5.365446
12197,8.617126,18.766403,5.386382
12198,8.603053,18.865036,5.3702474
12199,8.589087,18.962723,5.2974043
12200,8.575224,19.059498,7.68739
12201,8.561443,19.15552,13.387376
12202,8.547749,19.250751,16.312754
12203,8.534133,19.345272,15.054053
12204,8.520584,19.439148,14.139986
12205,8.507099,19.532417,14.452195
12206,8.49367,19.625137,12.1183605
12207,8.480289,19.717354,10.405466
12208,8.466953,19.80911,7.5956316
12209,8.453653,19.900463,7.618478
12210,8.440383,19.991455,3.6207914
12211,8.427137,20.082125,3.80269
12212,8.413906,20.172537,3.8917155
12213,8.40069,20.262705,2.801919
12214,8.387474,20.352722,4.012099
12215,8.374272,20.442513,3.7887454
12216,8.361053,20.532257,3.5756855
12217,8.347823,20.621935,0.62734485
12218,8.334579,20.711567,2.8413773
12219,8.321313,20.801224,2.8089375
12220,8.308016,20.890944,2.877757
12221,8.2946825,20.980778,2.9321284
12222,8.281307,21.07074,2.9572458
12223,8.267889,21.160868,3.035602
12224,8.2544155,21.251219,4.348603
12225,8.240881,21.341843,4.0252805
12226,8.227274,21.432821,3.823361
12227,8.213591,21.52418,3.8245797
12228,8.19982,21.61598,5.832243
12229,8.185953,21.708288,5.9532075
12230,8.172003,21.801018,4.0001183
12231,8.157961,21.894203,3.652969
12232,8.143767,21.988274,3.7338881
12233,8.129478,22.082817,5.6187572
12234,8.115053,22.178146,3.6800532
12235,8.100511,22.27409,3.8261442
12236,8.08576,22.37128,5.399093
12237,8.070906,22.468996,5.791646
12238,8.055895,22.56759,5.77946
12239,8.040634,22.6677,6.5727177
12240,8.025258,22.768387,4.90824
12241,8.009665,22.870361,4.90824
12242,7.993841,22.973682,4.90824
12243,7.977803,23.078247,4.90824
12244,7.9615006,23.184376,2.9062657
12245,7.9450293,23.29142,3.9945097
12246,7.928286,23.400066,5.8926673
12247,7.9111576,23.511065,6.213376
12248,7.8938684,23.622898,3.7517786
12249,7.876221,23.73687,3.6795318
12250,7.8582478,23.852764,5.4627123
12251,7.8399734,23.97039,5.4787693
12252,7.8212576,24.090681,5.7564287
12253,7.8021774,24.213097,5.9155374
12254,7.7826867,24.337933,3.8698344
12255,7.7627497,24.465403,6.0661645
12256,7.742404,24.595253,5.856371
12257,7.7215724,24.727962,6.1669083
12258,7.7001987,24.86388,4.0490417
12259,7.6783075,25.002821,5.865961
12260,7.655854,25.145058,5.8269353
12261,7.632804,25.290787,5.6213975
12262,7.6090055,25.440962,26.895824
12263,7.5844545,25.595564,27.388584
12264,7.5591955,25.75429,24.55517
12265,7.5331583,25.91755,24.780924
12266,7.506268,26.085789,23.915094
12267,7.4784827,26.259224,23.579449
12268,7.44963,26.438911,23.32807
12269,7.419838,26.623987,24.08405
12270,7.3887763,26.816484,26.767338
12271,7.356573,27.015535,27.061934
12272,7.3229957,27.222527,26.2176
12273,7.287922,27.438158,24.835142
12274,7.2512736,27.662819,8.368715
12275,7.2130203,27.896618,4.907468
12276,7.172759,28.14194,1.5965223
12277,7.130551,28.398293,2.7742653
12278,7.085911,28.668512,4.9036474
12279,7.0387564,28.952957,4.907012
12280,6.988809,29.253132,4.90824
12281,6.9357176,29.570978,4.90824
12282,6.879113,29.908472,4.90824
12283,6.818466,30.268528,4.90824
12284,6.7532225,30.654116,4.90824
12285,9.623363,10.329972,6.640151
12286,9.57572,10.733413,7.61545
12287,9.529663,11.119489,29.12454
12288,9.488191,11.463982,6.7639737
12289,9.4479065,11.795779,1.5672922
12290,9.409451,12.109991,3.987521
12291,9.373087,12.404888,4.90824
12292,9.338234,12.685563,8.034179
12293,9.304956,12.951791,5.120367
12294,9.272957,13.206192,6.2028766
12295,9.242279,13.448655,0.6629914
12296,9.212848,13.67996,4.90824
12297,9.184291,13.903198,7.4437914
12298,9.1568775,14.11639,9.6090555
12299,9.130382,14.321466,13.475979
12300,9.104703,14.51928,13.540286
12301,9.079777,14.710432,18.424171
12302,9.055757,14.89386,13.349401
12303,9.032355,15.0718155,36.703514
12304,9.009577,15.244348,4.0370703
12305,8.987439,15.411381,2.8445601
12306,8.965885,15.573408,0.6456882
12307,8.944898,15.730612,0.65274537
12308,8.924356,15.883938,2.9180765
12309,8.9042425,16.03357,4.90824
12310,8.884579,16.179375,4.90824
12311,8.865412,16.32104,2.9156685
12312,8.846679,16.459076,2.8535275
12313,8.828354,16.593702,3.8302155
12314,8.810293,16.726006,3.4379034
12315,8.792565,16.855488,3.5773783
12316,8.77516,16.98227,0.6061226
12317,8.758053,17.106548,2.862531
12318,8.741225,17.228462,2.9041023
12319,8.724666,17.348127,0.64855516
12320,8.708366,17.465618,0.60165524
12321,8.692303,17.581123,6.742993
12322,8.676454,17.694809,3.013256
12323,8.66082,17.806686,3.9359748
12324,8.645396,17.916792,3.8202584
12325,8.630159,18.025337,5.976546
12326,8.615097,18.132387,5.815074
12327,8.600202,18.238022,5.5862517
12328,8.585455,18.342373,5.368191
12329,8.570883,18.445272,5.2865653
12330,8.556437,18.547081,5.26593
12331,8.542116,18.64779,5.311814
12332,8.527929,18.747364,5.362442
12333,8.513854,18.845957,5.423513
12334,8.499878,18.943657,5.4701986
12335,8.486017,19.040377,26.743412
12336,8.472236,19.136354,13.691277
12337,8.458538,19.231575,15.747291
12338,8.44492,19.326078,13.492075
12339,8.431368,19.419939,12.467423
12340,8.417882,19.513187,7.6396227
12341,8.40445,19.605892,7.5956316
12342,8.3910675,19.6981,7.592124
12343,8.377729,19.78984,7.44091
12344,8.364428,19.881178,7.489276
12345,8.351158,19.972141,3.755817
12346,8.3379135,20.062784,3.911951
12347,8.324686,20.153164,3.6428838
12348,8.311469,20.243317,3.7225337
12349,8.29826,20.33328,4.0381937
12350,8.2850485,20.423111,3.978279
12351,8.2718315,20.512835,3.8012505
12352,8.258606,20.60249,3.694746
12353,8.245361,20.692112,3.821218
12354,8.232098,20.78174,6.5099897
12355,8.218805,20.871424,2.8450549
12356,8.20548,20.961193,3.0504494
12357,8.192112,21.05111,2.9866905
12358,8.178692,21.141254,2.8262258
12359,8.165225,21.231564,4.1350365
12360,8.15169,21.322212,6.1046004
12361,8.138086,21.413174,3.6858022
12362,8.124412,21.504475,3.7226558
12363,8.11064,21.5963,3.8822799
12364,8.096779,21.688581,4.078755
12365,8.082827,21.78134,6.5492897
12366,8.068783,21.874561,3.703332
12367,8.054613,21.968485,3.7632852
12368,8.04031,22.063164,3.7380247
12369,8.025895,22.15843,3.7069173
12370,8.011356,22.254375,5.7991533
12371,7.9966416,22.351347,3.8069487
12372,7.981743,22.449404,3.9292426
12373,7.9667335,22.548018,4.070878
12374,7.951522,22.647825,4.3808846
12375,7.9361143,22.748777,3.0406356
12376,7.9205656,22.85048,4.90824
12377,7.904765,22.953688,4.90824
12378,7.8887258,23.058308,4.3815703
12379,7.872426,23.16447,2.9062657
12380,7.855955,23.271564,2.867043
12381,7.839174,23.380518,3.86661
12382,7.8221593,23.490808,3.6835313
12383,7.8048368,23.60292,5.5639863
12384,7.787208,23.716835,3.6661923
12385,7.7692776,23.832508,5.463764
12386,7.7510204,23.9501,5.5072904
12387,7.732331,24.070288,5.5893393
12388,7.713239,24.192863,5.6160717
12389,7.6937857,24.317532,3.8574576
12390,7.6738615,24.445011,5.7294664
12391,7.6535096,24.574995,3.8958669
12392,7.632671,24.70785,3.7490368
12393,7.611377,24.843351,5.9665384
12394,7.58947,24.982498,5.8868737
12395,7.5670657,25.124535,5.6935577
12396,7.543951,25.270802,5.608985
12397,7.5201793,25.42093,25.174183
12398,7.495746,25.574919,25.785542
12399,7.4705296,25.733517,24.512014
12400,7.444511,25.896816,24.059677
12401,7.417659,26.064966,22.36014
12402,7.389886,26.238503,22.043446
12403,7.361103,26.417933,22.116709
12404,7.3313413,26.603012,23.606882
12405,7.3002625,26.79583,24.023767
12406,7.268127,26.994675,24.389162
12407,7.234533,27.202017,23.146412
12408,7.1995897,27.417084,22.283312
12409,7.1629605,27.641903,8.558783
12410,7.1248274,27.875248,4.90824
12411,7.0845995,28.12069,4.89656
12412,7.0424514,28.377014,2.7615905
12413,6.997882,28.647177,4.9036474
12414,6.9508944,28.931005,4.90824
12415,6.9010053,29.231276,4.90824
12416,6.84798,29.549202,4.90824
12417,6.791482,29.88659,4.90824
12418,6.7309513,30.246529,4.90824
12419,6.665899,30.631626,4.905945
12420,9.534685,10.314661,6.636709
12421,9.486941,10.718103,21.950754
12422,9.441518,11.098138,11.546331
12423,9.399415,11.447233,6.2725215
12424,9.358927,11.780099,0.67401826
12425,9.320479,12.0936985,4.166016
12426,9.284109,12.388179,4.906702
12427,9.249195,12.6689005,7.5635047
12428,9.215897,12.934899,4.973039
12429,9.183868,13.189171,19.850704
12430,9.1531925,13.431286,4.240647
12431,9.123737,13.662479,1.6046405
12432,9.095158,13.8856125,7.755366
12433,9.06776,14.098438,9.0622635
12434,9.041176,14.303955,37.105896
12435,9.015429,14.502076,18.79476
12436,8.9904785,14.69321,20.391073
12437,8.966476,14.876311,19.345041
12438,8.943035,15.054398,5.7205887
12439,8.920223,15.22702,0.66479146
12440,8.8981285,15.393583,3.0413837
12441,8.876574,15.555481,0.6676346
12442,8.855531,15.712963,2.7881205
12443,8.834942,15.866528,2.880621
12444,8.814892,16.015566,4.90824
12445,8.795252,16.161093,4.90824
12446,8.776049,16.302925,4.90824
12447,8.757324,16.44081,4.90824
12448,8.738954,16.575686,2.8257608
12449,8.720889,16.707928,3.4570127
12450,8.703157,16.83737,5.455625
12451,8.685747,16.964111,3.572619
12452,8.668637,17.088335,0.6077826
12453,8.651809,17.210205,2.8824778
12454,8.635236,17.329903,6.611043
12455,8.618945,17.44728,4.1288047
12456,8.602869,17.562813,4.107398
12457,8.587021,17.676445,4.906702
12458,8.571389,17.78826,4.3434978
12459,8.555962,17.898365,3.7808359
12460,8.540722,18.006884,3.7448466
12461,8.525656,18.11393,3.7910314
12462,8.51076,18.219524,3.5065384
12463,8.496023,18.32378,5.628991
12464,8.4814415,18.426718,3.5524309
12465,8.466988,18.52855,5.27001
12466,8.452679,18.629158,5.2969904
12467,8.438483,18.72876,3.4269035
12468,8.424406,18.827349,5.419737
12469,8.410449,18.924904,3.5551906
12470,8.396577,19.021679,12.24632
12471,8.382796,19.117638,14.316374
12472,8.3691025,19.212818,15.897545
12473,8.355483,19.307312,13.48151
12474,8.341935,19.401142,11.284205
12475,8.328448,19.494383,7.5868607
12476,8.315018,19.587067,7.5014086
12477,8.30164,19.679237,7.482347
12478,8.288302,19.770966,7.470241
12479,8.275003,19.862282,7.5014086
12480,8.261733,19.953247,3.765875
12481,8.248491,20.043867,3.6605716
12482,8.235268,20.134216,3.6079824
12483,8.222057,20.224333,5.503127
12484,8.208851,20.314278,5.822718
12485,8.195645,20.404074,3.733492
12486,8.182433,20.493776,3.936109
12487,8.16921,20.58341,3.708324
12488,8.155972,20.673004,4.1338115
12489,8.142712,20.762602,2.8411448
12490,8.129423,20.852276,2.9125304
12491,8.116101,20.942028,4.90824
12492,8.102741,21.03191,3.0258298
12493,8.089324,21.122047,4.1139183
12494,8.075864,21.212326,3.825891
12495,8.062324,21.30302,5.656642
12496,8.048716,21.394043,5.494538
12497,8.035042,21.48535,5.9328375
12498,8.021279,21.577133,6.257677
12499,8.007424,21.669395,5.887687
12500,7.993484,21.762096,3.8143725
12501,7.979434,21.855385,3.8487732
12502,7.965287,21.949173,3.9635599
12503,7.9509745,22.043945,3.7874846
12504,7.9365945,22.13901,3.6970913
12505,7.9220433,22.23507,4.091373
12506,7.9073424,22.331985,4.153526
12507,7.8924665,22.429918,3.9437711
12508,7.8774242,22.528801,5.9759912
12509,7.8622293,22.628534,4.491058
12510,7.8468323,22.729454,4.90824
12511,7.831286,22.831184,4.90824
12512,7.815495,22.934378,4.90824
12513,7.7994785,23.038887,4.1582317
12514,7.783211,23.144886,4.132733
12515,7.766702,23.252289,4.3324203
12516,7.7499676,23.360992,3.9465933
12517,7.732977,23.47118,5.5948076
12518,7.7156587,23.58333,5.5996656
12519,7.698044,23.69722,5.667052
12520,7.680155,23.812685,5.508354
12521,7.6618214,23.930855,5.4821014
12522,7.643181,24.050797,5.513358
12523,7.6241612,24.172972,5.5715113
12524,7.6046624,24.298025,5.640337
12525,7.5847974,24.425205,5.7214885
12526,7.5644283,24.555395,5.7417154
12527,7.543613,24.688194,5.7643623
12528,7.5223265,24.823748,5.8074293
12529,7.5004625,24.962736,5.714649
12530,7.4780807,25.104738,5.7170334
12531,7.455036,25.250671,5.679125
12532,7.431285,25.400795,27.557987
12533,7.406911,25.55454,27.48273
12534,7.3817053,25.713213,24.200722
12535,7.3556733,25.876745,23.114086
12536,7.3288565,26.044838,23.297867
12537,7.301093,26.218481,22.928274
12538,7.2723265,26.397991,23.698267
12539,7.242583,26.58315,25.917
12540,7.2115536,26.775858,26.412767
12541,7.1794868,26.974491,26.983082
12542,7.1459546,27.181675,26.59377
12543,7.1109447,27.39741,4.922578
12544,7.074451,27.621656,1.5706658
12545,7.0363135,27.855318,1.5410751
12546,6.9962025,28.100346,4.890695
12547,6.954117,28.35662,2.7671785
12548,6.909574,28.626986,4.89656
12549,6.8626513,28.910809,4.90824
12550,6.8128533,29.210955,4.90824
12551,6.7598968,29.528933,4.90824
12552,6.7034693,29.86641,4.90824
12553,6.6430244,30.226398,4.90824
12554,6.5781345,30.611149,4.8882303
12555,9.446955,10.295459,6.53677
12556,9.398835,10.701094,21.83735
12557,9.353798,11.077082,6.5027742
12558,9.311222,11.429319,6.6431227
12559,9.270441,11.763892,0.66556334
12560,9.232109,12.075911,0.67428946
12561,9.195606,12.370888,4.90824
12562,9.160741,12.650707,7.448146
12563,9.127352,12.916954,6.543532
12564,9.095327,13.170761,6.5981956
12565,9.064545,13.413317,0.6492436
12566,9.035018,13.644702,2.854714
12567,9.006514,13.866915,7.9488635
12568,8.979003,14.080296,3.7030995
12569,8.952387,14.285759,33.278923
12570,8.926677,14.483326,12.762058
12571,8.901724,14.674234,18.787687
12572,8.877572,14.858235,19.256496
12573,8.854099,15.036333,15.360233
12574,8.831296,15.208684,3.9887488
12575,8.809164,15.37533,2.8132825
12576,8.787598,15.537132,2.8234184
12577,8.766528,15.694649,2.8684855
12578,8.745976,15.847766,2.9222102
12579,8.725855,15.997187,2.858028
12580,8.7062235,16.142496,0.65485835
12581,8.687101,16.283602,2.7991743
12582,8.6683035,16.421898,2.8718889
12583,8.64986,16.557186,2.9248505
12584,8.631787,16.689375,0.6003499
12585,8.614052,16.818733,5.493054
12586,8.596626,16.94549,5.46138
12587,8.579504,17.0697,3.6317081
12588,8.562666,17.191544,0.65636337
12589,8.546104,17.311075,2.8796225
12590,8.52979,17.428537,4.150179
12591,8.513708,17.544043,6.6067696
12592,8.497852,17.657648,2.984056
12593,8.482215,17.769438,4.90824
12594,8.466781,17.879517,4.2601705
12595,8.451532,17.988031,3.7877321
12596,8.43646,18.095062,2.8894126
12597,8.421562,18.200619,4.116708
12598,8.406823,18.304832,3.6494613
12599,8.392233,18.40778,3.640482
12600,8.377785,18.509523,3.4754128
12601,8.363468,18.610134,5.264282
12602,8.349274,18.70969,0.58999956
12603,8.3352,18.808208,5.3818197
12604,8.321225,18.905853,3.5430074
12605,8.307354,19.002592,7.590371
12606,8.29357,19.098534,14.893025
12607,8.279872,19.193714,14.318559
12608,8.2662525,19.288176,11.768368
12609,8.252693,19.38205,7.629046
12610,8.239216,19.475204,7.482347
12611,8.225784,19.567871,7.4806123
12612,8.212406,19.66002,7.447803
12613,8.199067,19.75174,7.481724
12614,8.185766,19.843048,7.5187774
12615,8.172495,19.934002,3.9855778
12616,8.159251,20.02462,3.8324385
12617,8.1460285,20.114956,3.653565
12618,8.13282,20.205042,5.523023
12619,8.1196165,20.29495,3.6706238
12620,8.106414,20.384727,4.094395
12621,8.0932045,20.474396,4.0556192
